CUST_UID,AGN_CNT_RCT_12_MON,ICO_CUR_MON_ACM_TRX_TM,NB_RCT_3_MON_LGN_TMS_AGV,AGN_CUR_YEAR_AMT,AGN_CUR_YEAR_WAG_AMT,AGN_AGR_LATEST_AGN_AMT,ICO_CUR_MON_ACM_TRX_AMT,COUNTER_CUR_YEAR_CNT_AMT,PUB_TO_PRV_TRX_AMT_CUR_YEAR,MON_12_EXT_SAM_TRSF_IN_AMT,MON_12_EXT_SAM_TRSF_OUT_AMT,MON_12_EXT_SAM_NM_TRSF_OUT_CNT,MON_12_EXT_SAM_AMT,CUR_MON_EXT_SAM_CUST_TRSF_IN_AMT,CUR_MON_EXT_SAM_CUST_TRSF_OUT_AMT,MON_12_CUST_CNT_PTY_ID,MON_12_TRX_AMT_MAX_AMT_PCTT,CUR_YEAR_MON_AGV_TRX_CNT,MON_12_AGV_TRX_CNT,MON_12_ACM_ENTR_ACT_CNT,MON_12_AGV_ENTR_ACT_CNT,MON_12_ACM_LVE_ACT_CNT,MON_12_AGV_LVE_ACT_CNT,CUR_YEAR_PUB_TO_PRV_TRX_PTY_CNT,MON_6_50_UP_ENTR_ACT_CNT,MON_6_50_UP_LVE_ACT_CNT,CUR_YEAR_COUNTER_ENCASH_CNT,MON_12_ACT_OUT_50_UP_CNT_PTY_QTY,MON_12_ACT_IN_50_UP_CNT_PTY_QTY,LAST_12_MON_COR_DPS_TM_PNT_BAL_PEAK_VAL,LAST_12_MON_COR_DPS_DAY_AVG_BAL,CUR_MON_COR_DPS_MON_DAY_AVG_BAL,CUR_YEAR_COR_DMND_DPS_DAY_AVG_BAL,CUR_YEAR_COR_DPS_YEAR_DAY_AVG_INCR,LAST_12_MON_DIF_NM_MON_AVG_TRX_AMT_NAV,LAST_12_MON_MON_AVG_TRX_AMT_NAV,COR_KEY_PROD_HLD_NBR,CUR_YEAR_MID_BUS_INC,AI_STAR_SCO,WTHR_OPN_ONL_ICO,EMP_NBR,REG_CPT,SHH_BCK,HLD_DMS_CCY_ACT_NBR,REG_DT,LGP_HLD_CARD_LVL,OPN_TM,NB_CTC_HLD_IDV_AIO_CARD_SITU,HLD_FGN_CCY_ACT_NBR
969d949a6e324d0e96911d335461545d,3562.0,642.0,318.7,3853397.9,3853397.9,3853397.9,51990839.8,2.0,37553.8,2.0,2.0,2.0,2.0,2.0,2.0,,4.4,1102.0,542.0,2452.0,206.2,4032.0,337.8,42.0,12.0,42.0,2.0,12.0,12.0,50522006.9,1923185.2,12414316.8,12414316.8,11545500.1,17664285.3,17664285.3,42.0,292.4,4,B,432.0,,2,12.0,98.13,C,53.94,C,2.0
0d352cbf4ea04cacb08da6bd75c91e16,24972.0,312.0,222.0,32167411.6,,2322002.0,38275528.8,2.0,428451.0,186000002.0,110000002.0,22.0,76000002.0,2.0,2.0,Y,2.3,402.0,97.8,302.0,27.0,852.0,72.8,42.0,122.0,122.0,2.0,32.0,12.0,121588443.7,45326277.2,91887982.0,41887982.0,45572574.8,30722877.4,97064350.0,42.0,8836.4,5,B,612.0,317268482.0,32,42.0,725.23,F,329.42,F,2.0
530d0245e1b646b58e038fea254b4a3c,6762.0,352.0,242.0,2764791.6,,2764791.6,17360090.8,500002.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.1,532.0,399.5,1912.0,161.2,2862.0,240.3,,,,12.0,,,25503603.2,13691273.5,16625847.6,16625847.6,3399172.6,27661459.2,27661459.2,32.0,599.1,4,B,2.0,60000002.0,12,12.0,573.29,B,560.39,B,2.0
de2455cceb0e4155b5315b7e41c3d0db,,42.0,58.7,,,506802.0,522751.3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,162.0,182.0,1132.0,96.2,1032.0,87.8,,,,2.0,12.0,2.0,59382038.0,16677038.9,22352762.6,22352762.6,5713551.0,7707210.7,7707210.7,32.0,230.4,5,B,502.0,600000002.0,32,12.0,3099.42,D,2378.13,D,2.0
bfdaee2add5f4dddbb496214d1b00c36,,,,,,,,,,2.0,80000002.0,22.0,-79999998.0,,,,,,3.7,2.0,2.0,22.0,3.7,,,,,,,100350509.0,37436454.6,20412862.6,20412862.6,-23806719.1,2.0,6666668.7,12.0,237.8,4,A,2.0,30140002.0,32,12.0,3862.65,,247.81,E,2.0
62e2b9d6cacc4c44ab1eb712ca045e3e,36722.0,752.0,,32600972.2,22189228.5,5785137.1,118123299.9,2.0,451822.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.1,1432.0,1358.7,7672.0,641.2,8612.0,719.5,82.0,142.0,112.0,2.0,42.0,62.0,55345070.9,24886835.9,40182416.2,40182416.2,17388470.2,89283865.0,96833657.0,42.0,9608.8,4,B,1972.0,300002.0,2,12.0,385.55,C,373.29,,2.0
eb8e8a79e5bb4c33a1e2fedbc554db80,1852.0,702.0,802.0,1213874.3,1213874.3,1213874.3,45650203.2,2061002.0,378313.5,2189711.5,36100002.0,92.0,-33910288.5,2189711.5,2.0,Y,2.0,1302.0,953.7,4832.0,404.5,6592.0,551.2,92.0,62.0,42.0,22.0,62.0,82.0,90336681.0,60452163.6,64254959.0,14254959.0,6062035.0,35396247.5,61943169.0,42.0,378.8,5,B,252.0,90000002.0,12,72.0,3165.87,D,1117.16,C,2.0
7f9e656c2af449c28fcae0fda198605f,,52.0,98.7,,,,3106988.2,2.0,51988.2,2.0,530002.0,72.0,-529998.0,2.0,2.0,,2.0,62.0,112.0,202.0,18.7,1122.0,95.3,12.0,,,2.0,2.0,12.0,13813207.5,8382249.0,4232093.4,4232093.4,-4204113.0,3198687.8,3244014.5,22.0,342.5,5,B,232.0,100000002.0,12,12.0,1039.1,F,1029.42,F,2.0
cce29ad610f241e2933e46d1c7046f25,,2352.0,1462.0,,,,615306595.1,2.0,2.0,391500002.0,768000002.0,202.0,-376499998.0,2.0,18000002.0,Y,2.4,1432.0,1887.0,5062.0,423.7,17562.0,1465.3,,1322.0,672.0,2.0,72.0,252.0,2908943223.0,406629075.1,1024736393.0,228028226.4,704211029.3,527804853.5,758881214.6,42.0,-36442.3,5,B,1002.0,3500000002.0,32,42.0,2133.29,,165.23,C,2.0
1f180325014f47c983e90bd6685ad536,11212.0,202.0,275.3,12017425.9,11053764.5,804250.4,26554786.6,2.0,71002.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.0,342.0,352.0,482.0,42.0,3722.0,312.0,22.0,62.0,22.0,2.0,12.0,12.0,27699801.7,7905193.6,8675368.5,8675368.5,920113.5,26200594.3,26632550.2,42.0,1301.9,4,B,462.0,10000002.0,32,22.0,366.52,,352.0,D,2.0
f8165736a674450bbb4a7de83982ddfe,7502.0,72.0,208.7,9545496.9,,9545496.9,15671466.5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.0,222.0,234.5,632.0,54.5,2162.0,182.0,,92.0,152.0,2.0,12.0,2.0,400573701.8,339047616.1,298951207.1,148951207.1,-47810570.0,9206379.6,65609323.1,62.0,8337.2,4,B,512.0,638210002.0,32,52.0,224.58,C,221.03,C,12.0
c4ac87fa441b4438a0abfcd11d920ef2,,142.0,392.0,,,,70383809.8,2.0,2.0,8100002.0,16000002.0,62.0,-7899998.0,2.0,2.0,,2.0,312.0,213.7,992.0,84.5,1552.0,131.2,,382.0,452.0,2.0,22.0,12.0,96940273.9,8090811.7,12950167.1,12950167.1,4602372.3,78892129.7,245217462.7,32.0,15140.4,4,B,942.0,10000002.0,12,12.0,2211.03,,2018.13,D,32.0
e26d418b809a400ca94d13d5717146a7,1112.0,62.0,268.7,249576.9,249576.9,124026.2,642536.9,2.0,2369973.7,15000002.0,5000166.2,42.0,9999837.8,10000002.0,1600002.0,,2.4,2452.0,2653.7,17912.0,1494.5,13912.0,1161.2,202.0,42.0,12.0,2.0,22.0,22.0,52345511.5,7579450.9,9233418.4,9233418.4,1581902.3,31864717.0,33531397.3,52.0,465.5,4,B,12.0,30000002.0,12,12.0,2096.19,A,1669.74,C,2.0
d02f757f08584b9e97105c5ec6780264,,12.0,38.7,,,1489593.5,10000002.0,2.0,2.0,100000102.0,33000102.0,52.0,67000002.0,100000002.0,10000002.0,Y,,22.0,8.7,22.0,3.7,62.0,7.0,,12.0,32.0,2.0,,,546215273.3,66008142.6,65433472.3,65433472.3,2972566.8,53119.1,11136469.1,32.0,2325.4,5,B,212.0,156250002.0,12,12.0,1195.55,D,548.77,D,2.0
3607a15416524c8fb31d26b554c2f13a,2182.0,,15.3,,,1178138.0,,,,2.0,2.0,2.0,2.0,,,,2.1,,437.8,3772.0,316.2,1462.0,123.7,,2.0,22.0,,12.0,2.0,14288523.4,3739799.4,2.0,,,6203891.1,6203891.1,,,4,,2.0,30000002.0,12,,500.71,B,363.94,,
89ed349730eb48a2a6ed08728933b9f2,4832.0,242.0,585.3,1754656.8,,958362.0,87324845.2,2.0,271564.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.3,712.0,452.8,1412.0,119.5,4002.0,335.3,52.0,312.0,282.0,2.0,72.0,52.0,84543482.9,15467268.3,8828400.1,8828400.1,-8539344.3,97516304.3,113948507.8,32.0,660.5,4,B,102.0,5000002.0,12,12.0,215.23,,206.19,F,2.0
eb0bf45839254357b9d4aa525a8dd806,262.0,4762.0,155.3,2500002.0,,186513229.8,3542292594.0,2.0,4454631.9,4051400002.0,5935626475.0,3082.0,-1884226471.0,2.0,23500002.0,Y,2.5,11562.0,11876.2,63072.0,5257.8,79422.0,6620.3,602.0,4052.0,4372.0,2.0,802.0,542.0,1250335049.0,71992176.1,181771999.1,181771999.1,122141860.8,15436892398.0,16269144604.0,82.0,23851.2,5,B,5702.0,10000000002.0,32,32.0,2237.81,F,2167.48,B,2.0
60f9df716e5d4d78b5a1755562122b46,1772.0,242.0,738.7,2130722.3,2130722.3,1152703.5,8296849.3,2.0,149949.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.7,352.0,404.5,1452.0,122.8,3382.0,283.7,62.0,22.0,2.0,2.0,2.0,22.0,19276501.8,6592220.3,3247169.1,3247169.1,-3864408.0,10104899.4,10104899.4,42.0,372.6,4,B,222.0,30000002.0,32,12.0,212.65,C,200.71,C,2.0
e2077a80199b43df8ab22acf70e170f3,1542.0,,2.0,,,879442.0,,,,2.0,2.0,2.0,2.0,,,,2.0,,281.2,2122.0,178.7,1232.0,104.5,,,,,22.0,2.0,17447292.5,3983434.3,2.0,,,5851610.5,5851610.5,12.0,2.0,1,A,302.0,1500002.0,2,,172.0,,166.84,,
eac98bf3929941ba994a0193353f4873,,102.0,248.7,,,11507470.2,998000002.0,2.0,2.0,1270005002.0,2454850002.0,352.0,-1184844998.0,500000002.0,780000002.0,Y,2.0,182.0,122.0,602.0,52.0,842.0,72.0,,322.0,502.0,2.0,52.0,92.0,613406831.2,30918950.5,76428106.9,76428106.9,48290391.7,743161496.1,1053566079.0,32.0,-360.4,5,B,2002.0,827268002.0,32,22.0,2935.55,F,2146.52,B,2.0
85f1ba01a2f346f7b21687d7742effaa,,22.0,78.7,,,,1004502.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.3,32.0,41.2,22.0,3.7,452.0,39.5,,,,2.0,,,12416575.8,6302360.8,2727962.2,2727962.2,-4390123.0,893297.6,893297.6,22.0,646.2,4,B,2.0,100000002.0,32,12.0,159.1,,158.13,B,2.0
fe5f3143efa04a5fb862353551aa11e2,,2.0,2.0,,,,2.0,2.0,2.0,2.0,110002.0,12.0,-109998.0,2.0,2.0,Y,2.1,62.0,110.3,352.0,31.2,952.0,81.2,,12.0,2.0,2.0,2.0,32.0,26010986.5,8743219.2,5600081.8,5600081.8,-2736920.1,8512701.6,8521868.3,32.0,237.8,4,A,2.0,50000002.0,12,12.0,545.55,B,529.74,B,2.0
c1951769d1b94c2ca88d54cb95a47932,,72.0,142.0,,,,999699.2,1960002.0,2.0,2.0,2050002.0,112.0,-2049998.0,2.0,2.0,Y,2.0,122.0,107.0,452.0,39.5,812.0,69.5,,,,42.0,,,9436720.5,5601046.8,3213308.8,3213308.8,-2659933.2,2612675.1,2783508.4,22.0,268.3,4,B,312.0,20000002.0,12,12.0,2265.87,C,1588.45,D,12.0
5e999efd1f414a779618856019a90c92,2682.0,82.0,155.3,1648286.3,1648286.3,780002.0,2121521.6,600002.0,5541.3,1502.0,2.0,2.0,1502.0,2.0,2.0,,2.6,162.0,263.7,382.0,33.7,2762.0,232.0,12.0,22.0,2.0,12.0,2.0,22.0,29200871.8,7981428.8,3280382.7,3280382.7,-5552012.8,17040029.0,17040154.0,32.0,328.4,5,B,152.0,100000002.0,12,12.0,1232.0,D,1221.68,D,2.0
0bce9eb8feb6494b9afc283651ab2a4f,,,22.0,,,,,19031301.3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,12.0,6.2,22.0,3.7,32.0,4.5,,2.0,12.0,12.0,,,19026861.7,17488001.3,10434086.4,10434086.4,-7459259.4,1839062.9,1839062.9,22.0,2.0,1,,2.0,10000002.0,12,,587.16,F,570.39,,
a6d5c5a3a99e490fba5987a7b8d0320f,,52.0,52.0,,,,10000002.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,92.0,20.3,42.0,5.3,182.0,17.0,,2.0,42.0,2.0,12.0,12.0,20000002.0,16854434.7,13593980.1,13593980.1,-3662293.8,3451297.4,3451297.4,32.0,232.6,4,B,22.0,100000002.0,12,12.0,1359.42,,261.03,A,2.0
d998820797184f7f87a2308fd839e119,,282.0,2175.3,,,620176.0,987964039.9,2.0,2.0,6042551295.0,11325254491.0,342.0,-5282703194.0,48033679.5,247955798.2,Y,2.3,412.0,167.0,652.0,56.2,1332.0,112.8,,322.0,862.0,2.0,382.0,52.0,6812532401.0,478942555.2,590916967.2,590916967.2,161166586.1,998518909.5,2607598834.0,32.0,59312.7,5,B,2002.0,37000000002.0,32,132.0,516.52,,338.45,D,22.0
c57103621d1f4d55b31015a6818c9798,,252.0,275.3,,,6270002.0,60101766.2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.3,332.0,249.5,532.0,46.2,2442.0,205.3,,92.0,72.0,2.0,32.0,62.0,42648142.5,6889766.9,19088383.6,19088383.6,13347130.4,22524826.7,22529773.4,32.0,21185.6,4,B,372.0,10000002.0,12,22.0,2903.61,,847.16,D,42.0
49fe834c21934f2fa789807f5d8bfa9a,,22.0,415.3,,,36736.7,800000002.0,2.0,2.0,3368000002.0,1500000002.0,12.0,1868000002.0,400000002.0,2.0,Y,2.4,62.0,44.5,312.0,27.8,202.0,18.7,,222.0,202.0,2.0,12.0,2.0,3015587686.0,688111597.4,368854215.0,162402602.1,-290647472.8,126632034.0,3332298701.0,22.0,255.3,5,B,5782.0,4626091372.0,22,12.0,3432.0,F,1319.1,C,2.0
177d098b87554b999703e08323728b2d,,52.0,118.7,,,,96500002.0,2.0,2.0,2.0,126000002.0,152.0,-125999998.0,2.0,2500002.0,Y,2.0,112.0,69.5,602.0,52.0,212.0,19.5,,22.0,42.0,2.0,12.0,22.0,104429975.7,4330535.4,7174417.2,7174417.2,854828.5,25942275.1,37225275.1,22.0,51.8,4,B,572.0,100000002.0,12,12.0,2084.9,E,769.42,F,2.0
f5a78f03865240a0a05fd798aeb41d24,,,,,,,,,,2.0,2.0,2.0,2.0,,,Y,2.0,,27.8,142.0,13.7,172.0,16.2,,32.0,52.0,,42.0,32.0,313266498.5,156790615.7,2.0,,,71821653.8,71821653.8,,2.0,5,A,52.0,100000002.0,32,,486.52,D,484.26,,
470ee9dd23f24c878fbcd0fd55c9eaa6,8642.0,4122.0,1495.3,11170367.8,11170367.8,6439429.5,592213269.5,2.0,728067.3,25893402.0,2.0,2.0,25893402.0,2.0,2.0,Y,2.2,10582.0,7070.3,47442.0,3955.3,37382.0,3117.0,162.0,1102.0,622.0,2.0,262.0,92.0,184793293.5,27403829.0,41687572.7,41687572.7,16743504.7,418458297.4,455707759.9,82.0,40424.3,4,B,772.0,90000002.0,32,22.0,307.16,C,299.42,C,2.0
aafdc81e8f5e4467b44de3d25d311ded,692.0,42.0,118.7,1287757.1,1287757.1,988002.0,1616688.6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.0,182.0,172.0,832.0,71.2,1212.0,102.8,,162.0,142.0,2.0,62.0,32.0,10000002.0,9960751.8,9999973.4,9999973.4,39221.3,170247272.4,170247272.4,42.0,481.2,5,B,302.0,30000002.0,32,12.0,2448.13,,2442.65,D,2.0
0eb5c8a2e9c743228119da805a5e4b06,,,8.7,,,,,2.0,2.0,110002002.0,357390002.0,52.0,-247387998.0,50000002.0,2.0,,,12.0,17.8,82.0,8.7,112.0,11.2,,12.0,2.0,2.0,12.0,2.0,2439227640.0,56238868.2,54687091.9,54687091.9,-26625277.3,2622656.3,41765427.5,32.0,237.8,5,A,2.0,20200000002.0,32,12.0,481.35,D,390.06,C,2.0
187ac9f438c4498183c7cd4117e99fdd,4052.0,112.0,535.3,7564562.9,7564562.9,5568898.8,9475194.9,300002.0,2.0,79200002.0,10000002.0,12.0,69200002.0,6000002.0,2.0,Y,2.0,392.0,435.3,2002.0,168.7,3202.0,268.7,,52.0,12.0,12.0,12.0,2.0,45532575.8,6278415.8,3917802.8,3917802.8,-2997175.1,12503765.1,19937098.4,42.0,4360.5,4,B,252.0,100000002.0,32,12.0,1572.0,,631.35,C,2.0
cd4aa6d6fc5b45cf8f6bf7a335549292,,92.0,342.0,,,,362461659.5,2.0,7297502.0,5000002.0,5501002.0,52.0,-500998.0,2.0,3000002.0,,3.2,122.0,177.8,702.0,60.3,1412.0,119.5,12.0,372.0,262.0,2.0,192.0,212.0,1033511088.0,93901808.9,101072885.4,101072885.4,4296856.6,411512810.3,412387893.6,32.0,6443.4,4,B,982.0,8000000002.0,12,12.0,1805.87,,1498.77,B,2.0
e90bbc0f415a48ffa69a373d1208b1e5,752.0,212.0,268.7,2713740.6,,34122.8,8634620.3,2.0,2.0,2.0,1800002.0,32.0,-1799998.0,2.0,500002.0,Y,,252.0,183.7,162.0,15.3,2022.0,170.3,,,,2.0,,,300003622.0,5623926.3,3438332.5,3438332.5,-3720993.7,8535787.2,8685787.2,32.0,15658.9,5,B,2.0,1000000002.0,32,12.0,230.39,,222.0,F,2.0
b9a9875bb18445eab2ef44c3ca402034,,12.0,38.7,,,,5002.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,12.0,25.3,32.0,4.5,252.0,22.8,,,,2.0,12.0,12.0,51707603.8,6445932.9,5340859.9,5340859.9,-967305.4,7899287.0,7899287.0,32.0,273.9,4,B,2.0,1000002.0,12,12.0,257.81,D,254.58,E,2.0
4d00ab78717d4b0ebf4886c1b2ab92be,2482.0,222.0,,14297572.5,5122711.5,287532.0,816449540.9,2.0,4702.0,236300002.0,1600002.0,12.0,234700002.0,94000002.0,2.0,Y,2.0,662.0,454.5,1332.0,112.8,4102.0,343.7,12.0,122.0,172.0,2.0,132.0,52.0,1355056828.0,985209160.5,886263950.5,189489757.0,-102852435.2,129556362.8,1202533785.0,42.0,25642.5,5,B,1502.0,1528800002.0,32,32.0,3033.61,C,2305.55,,2.0
3318f8e19a5446f0a1908844914f3501,2182.0,1242.0,712.0,2032822.0,2032822.0,2032822.0,118367356.0,468052.0,2.0,2.0,500002.0,12.0,-499998.0,2.0,2.0,,2.0,1502.0,1325.3,2592.0,217.8,13292.0,1109.5,,472.0,352.0,12.0,102.0,82.0,90026332.8,30792260.1,37844578.4,37844578.4,8443254.7,133379871.8,259778381.2,42.0,80105.7,4,B,162.0,6000002.0,12,12.0,1306.52,C,1309.42,C,22.0
dee75eda14af474aab3818ba8a9de5a5,3722.0,52.0,145.3,3139873.1,,22742.0,3778325.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.0,122.0,79.5,92.0,9.5,842.0,72.0,,32.0,2.0,2.0,12.0,22.0,47990621.0,13771272.8,38397356.5,38397356.5,26648992.0,14780876.1,14780876.1,42.0,4533.8,5,B,202.0,,2,12.0,801.03,F,789.74,F,2.0
5a94e9f48a0f40b49a55035a131f7478,3552.0,242.0,1398.7,923103.6,923103.6,923103.6,9217299.4,2.0,102540.8,2.0,2.0,2.0,2.0,2.0,2.0,Y,2.4,382.0,1052.8,5292.0,442.8,7322.0,612.0,42.0,82.0,112.0,2.0,72.0,82.0,215028145.0,124713103.2,138730687.5,138730687.5,21975337.1,59618653.0,60082883.0,92.0,16928.6,5,B,272.0,100000002.0,32,42.0,132.0,D,129.42,D,2.0
c5723c5c622141f6af9adfd48efbdb7b,7542.0,22.0,302.0,8540162.8,,8540162.8,8540162.8,2.0,2.0,77409084.2,94721942.2,142.0,-17312856.0,8200002.0,2.0,Y,2.1,52.0,521.2,1722.0,145.3,4512.0,377.8,,72.0,12.0,2.0,42.0,62.0,608425840.8,160146386.2,134120430.9,134120430.9,-35130512.8,36855575.3,52200993.9,42.0,5431.7,5,B,182.0,100000002.0,12,22.0,772.0,F,750.39,D,2.0
85e5e1c5b5544215beced29bce8c961f,,92.0,342.0,,,,13165595.4,2.0,2.0,125136520.0,2.0,2.0,125136520.0,12805596.8,2.0,Y,2.0,112.0,371.2,362.0,32.0,4072.0,341.2,,62.0,12.0,2.0,62.0,12.0,153189774.8,3727191.5,1532135.7,1532135.7,-3384219.5,28897815.2,39325858.4,22.0,4034.8,5,B,2.0,1200000002.0,32,12.0,3324.26,,978.45,C,2.0
58d5351ef10e49a2bdc6b61288a679dd,,452.0,248.7,,,,11930783.0,2.0,286010.2,36000002.0,2.0,2.0,36000002.0,5000002.0,2.0,,2.0,462.0,194.5,232.0,21.2,2082.0,175.3,12.0,42.0,2.0,2.0,,,21302162.5,4521249.3,4936775.4,4936775.4,200217.4,6004417.5,9004417.5,32.0,237.8,4,B,122.0,400000002.0,12,12.0,1541.35,A,943.61,C,2.0
b703854c780f42b49be1ffcfaa008c10,,12.0,52.0,,,,14218.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,32.0,51.2,272.0,24.5,322.0,28.7,,,,2.0,,,6311001.6,2942816.0,5238490.4,5238490.4,2418967.5,2135047.9,2135047.9,22.0,237.8,4,B,52.0,5000002.0,12,12.0,268.77,,265.87,B,2.0
ac879f399a2d4fd0a321c6a697d261b4,,12.0,65.3,,,,36519.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.3,32.0,38.7,82.0,8.7,362.0,32.0,,,,2.0,,,17490438.7,10456685.5,9578354.9,9578354.9,-813205.4,2037572.9,2037572.9,22.0,241.0,4,B,2.0,20000002.0,12,12.0,557.81,,373.29,C,2.0
ab81fd7d5d97433c8bb13d704e18cd14,2692.0,,68.7,,,1592072.2,,,,49885002.0,2.0,2.0,49885002.0,,,Y,,,36.2,172.0,16.2,242.0,22.0,,12.0,12.0,,12.0,12.0,41798591.5,36706503.9,40237103.6,40237103.6,6668336.5,8701075.5,12858325.5,32.0,2.0,5,A,182.0,53000000002.0,32,42.0,2362.97,D,1097.48,C,2.0
2391ec392133450a972335b339fede64,,,,,,,,,,2.0,2.0,2.0,2.0,,,Y,,,15.3,72.0,7.8,92.0,9.5,,72.0,82.0,,12.0,2.0,4497393252.0,4392406700.0,4308776872.0,2913076849.0,-99649298.6,22129028.7,1260014961.0,12.0,2.0,5,,2.0,500000002.0,32,52.0,265.55,D,1739.74,,2.0
93e94598cbf4451fb73facabdd389af6,9492.0,132.0,218.7,13298888.1,10458203.8,5114865.0,16701148.7,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.1,242.0,176.2,322.0,28.7,1772.0,149.5,,72.0,132.0,2.0,62.0,72.0,108141169.8,22076772.5,13306785.5,13306785.5,-10882093.2,40949711.5,40949711.5,32.0,1962.9,4,B,382.0,160000002.0,12,12.0,856.19,D,846.84,D,2.0
d4269427d9ee4ad589853a2a9a37e525,12.0,132.0,275.3,,,65932.9,5404249.0,2.0,2000002.0,2.0,100002.0,12.0,-99998.0,2.0,2.0,Y,2.5,192.0,163.7,582.0,50.3,1362.0,115.3,12.0,,,2.0,22.0,32.0,17727721.6,4767788.8,5684202.4,5684202.4,810979.3,11042290.1,13970799.1,22.0,4742.7,4,B,102.0,100000002.0,12,12.0,926.52,C,918.13,C,22.0
4c8a452d26674ca0bb3a9fc092baaa9c,,,108.7,,,440792.0,,2.0,2.0,65461995.9,2.0,2.0,65461995.9,2.0,2.0,,,42.0,72.0,302.0,27.0,542.0,47.0,,22.0,42.0,2.0,32.0,12.0,260419632.8,33785039.7,45230978.4,45230978.4,10774004.9,9009351.9,14464518.0,42.0,237.8,5,A,1002.0,500000002.0,32,12.0,545.87,F,543.94,D,2.0
b9382f57fc5b4207a553cd538e7d0a1d,,92.0,358.7,,,,79399658.6,2.0,2.0,140510002.0,94171356.2,62.0,46338647.8,3500002.0,15000002.0,Y,2.0,162.0,104.5,722.0,62.0,512.0,44.5,,42.0,52.0,2.0,42.0,12.0,52656289.6,14279565.8,22074222.0,22074222.0,6409587.4,15677178.9,38576291.8,32.0,107.6,5,B,1982.0,717000002.0,12,22.0,3515.87,D,1097.81,,2.0
c2908c52cc7b4fedb806e1ec6433d7e9,,12.0,125.3,,,,2000000002.0,2.0,2.0,2620000002.0,6906230002.0,392.0,-4286229998.0,2.0,2000000002.0,Y,2.1,22.0,117.8,562.0,48.7,832.0,71.2,,292.0,382.0,2.0,52.0,122.0,3406764059.0,187249025.9,54531217.8,54531217.8,-144722308.9,2126193936.0,2920046436.0,22.0,5509.2,5,B,352.0,4125000002.0,32,12.0,3458.77,,780.71,C,2.0
e9e99d92f3e549e0a2f42e2a1981e791,1812.0,452.0,1962.0,441352.0,441352.0,441352.0,97676710.0,2.0,12058384.4,36277076.0,102002.0,22.0,36175076.0,89352.0,2.0,Y,2.4,712.0,844.5,2632.0,221.2,7482.0,625.3,52.0,242.0,182.0,2.0,122.0,172.0,149673299.6,48293996.5,108069227.5,108069227.5,66258525.4,168333724.4,171366147.2,32.0,2156.0,5,B,142.0,100000002.0,12,12.0,749.1,D,741.68,D,2.0
5a34955ec64c4a3fa1253bc3c4480269,3812.0,412.0,,4889754.9,4889754.9,203702.0,93089084.7,2.0,3391341.5,662.0,2018026.7,192.0,-2017362.7,2.0,91102.0,Y,2.5,622.0,534.5,1542.0,130.3,4852.0,406.2,112.0,42.0,32.0,2.0,62.0,52.0,414570130.4,12493919.2,6421687.7,6421687.7,-6315542.2,758731988.0,758943711.7,42.0,534.4,5,B,442.0,1000000002.0,32,12.0,2012.97,F,1907.16,,2.0
56de90f18816435cbd606d7fa207783f,12512.0,1042.0,785.3,8596428.6,8596428.6,3967346.6,299954728.8,174002.0,794510.2,2.0,10002.0,12.0,-9998.0,2.0,2.0,Y,2.0,2382.0,5858.7,51662.0,4307.0,18622.0,1553.7,112.0,1132.0,862.0,12.0,132.0,692.0,5023303144.0,3937920121.0,3863626549.0,2142830549.0,-13828956.3,659891263.7,1825636544.0,72.0,4508.8,5,B,502.0,100000002.0,12,82.0,532.97,F,532.32,C,2.0
345579e038924dde917b92da261e8b7f,882.0,52.0,382.0,1319089.1,,616040.6,6361089.1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,2.5,192.0,131.2,322.0,28.7,1232.0,104.5,,12.0,22.0,2.0,22.0,12.0,37819936.6,4832756.9,6241224.1,6241224.1,1663076.5,6283167.3,6437966.1,62.0,6693.1,4,B,332.0,22500002.0,32,32.0,962.97,D,956.19,D,22.0
